Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Accuracy,Spreadsheet: display,Spreadsheet: test items,BA
108,1.73E+12,10/11/2024 17:39,1.73E+12,8,11/11/2024 9:39,187120,8,task-uo5z,,41234285,BLIND,11991194,,complete,,,tablet,Apple iPad,iOS 17.6,Chrome 130.0.6723.90,1024x1366,1366x905,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,93,Formal Test,Formal Test,s9687n,1,Formal Test,兇手推了約翰一把。,否
109,1.73E+12,10/11/2024 17:39,1.73E+12,8,11/11/2024 9:39,187120,8,task-uo5z,,41234285,BLIND,11991194,,complete,,,tablet,Apple iPad,iOS 17.6,Chrome 130.0.6723.90,1024x1366,1366x905,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,94,Formal Test,Formal Test,s9687n,1,Formal Test,警方在去年十二月把執法焦點由打擊毒品轉移至網路犯罪。,是
110,1.73E+12,10/11/2024 17:39,1.73E+12,8,11/11/2024 9:39,187120,8,task-uo5z,,41234285,BLIND,11991194,,complete,,,tablet,Apple iPad,iOS 17.6,Chrome 130.0.6723.90,1024x1366,1366x905,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,95,Formal Test,Formal Test,s9687n,1,Formal Test,老師手把手教小明寫作業。,否
111,1.73E+12,10/11/2024 17:39,1.73E+12,8,11/11/2024 9:39,187120,8,task-uo5z,,41234285,BLIND,11991194,,complete,,,tablet,Apple iPad,iOS 17.6,Chrome 130.0.6723.90,1024x1366,1366x905,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,96,Formal Test,Formal Test,s9687n,1,Formal Test,天氣把我冷得直打顫。,是
112,1.73E+12,10/11/2024 17:39,1.73E+12,8,11/11/2024 9:39,187120,8,task-uo5z,,41234285,BLIND,11991194,,complete,,,tablet,Apple iPad,iOS 17.6,Chrome 130.0.6723.90,1024x1366,1366x905,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,97,Formal Test,Formal Test,s9687n,1,Formal Test,老王把持健康的生活態度，期盼能長命百歲。,否
113,1.73E+12,10/11/2024 17:39,1.73E+12,8,11/11/2024 9:39,187120,8,task-uo5z,,41234285,BLIND,11991194,,complete,,,tablet,Apple iPad,iOS 17.6,Chrome 130.0.6723.90,1024x1366,1366x905,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,98,Formal Test,Formal Test,s9687n,1,Formal Test,他把水燒了半天。,是
114,1.73E+12,10/11/2024 17:39,1.73E+12,8,11/11/2024 9:39,187120,8,task-uo5z,,41234285,BLIND,11991194,,complete,,,tablet,Apple iPad,iOS 17.6,Chrome 130.0.6723.90,1024x1366,1366x905,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,99,Formal Test,Formal Test,s9687n,1,Formal Test,只有先把政治議題放一邊才能建立彼此信任。,是
115,1.73E+12,10/11/2024 17:39,1.73E+12,8,11/11/2024 9:39,187120,8,task-uo5z,,41234285,BLIND,11991194,,complete,,,tablet,Apple iPad,iOS 17.6,Chrome 130.0.6723.90,1024x1366,1366x905,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,100,Formal Test,Formal Test,s9687n,1,Formal Test,要懂得把握時機才能爭取升職。,否
116,1.73E+12,10/11/2024 17:39,1.73E+12,8,11/11/2024 9:39,187120,8,task-uo5z,,41234285,BLIND,11991194,,complete,,,tablet,Apple iPad,iOS 17.6,Chrome 130.0.6723.90,1024x1366,1366x905,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,1,End,Ending ,2unk6p,1,End,,
117,1.73E+12,10/11/2024 17:39,1.73E+12,8,11/11/2024 9:39,187120,8,task-uo5z,,41234285,BLIND,11991194,,complete,,,tablet,Apple iPad,iOS 17.6,Chrome 130.0.6723.90,1024x1366,1366x905,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,,,,,0,,,
1,1.73E+12,16/11/2024 23:42:16,1.73E+12,0,16/11/2024 23:42:16,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,,,,,0,,,
2,1.73E+12,16/11/2024 23:42:23,1.73E+12,0,16/11/2024 23:42:23,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,1,Instruction,experiment instruction,ekukxy,1,Instruction,,
3,1.73E+12,16/11/2024 23:42:53,1.73E+12,0,16/11/2024 23:42:53,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,1,Instruction,BA definition,p4r1d6,1,Instruction,,
4,1.73E+12,16/11/2024 23:43:05,1.73E+12,0,16/11/2024 23:43:05,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,1,Pretraining,pretraining instruction,nb1rzi,1,Pretraining,,
5,1.73E+12,16/11/2024 23:43:07,1.73E+12,0,16/11/2024 23:43:07,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,1,Pretraining,pretraining instructioin_2,lq7cvu,1,Pretraining,,
6,1.73E+12,16/11/2024 23:43:09,1.73E+12,0,16/11/2024 23:43:09,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,1,Pretraining test,test,wgm3xn,1,Pretraining test,小明把書送給我。,是
7,1.73E+12,16/11/2024 23:43:14,1.73E+12,0,16/11/2024 23:43:14,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,2,Pretraining test,test,wgm3xn,1,Pretraining test,小明把兩本漫畫放回書架上。,是
8,1.73E+12,16/11/2024 23:43:19,1.73E+12,0,16/11/2024 23:43:19,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,3,Pretraining test,test,wgm3xn,0,Pretraining test,小明把笑話說得一點都不好笑。,是
9,1.73E+12,16/11/2024 23:43:22,1.73E+12,0,16/11/2024 23:43:22,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,4,Pretraining test,test,wgm3xn,1,Pretraining test,小明撐著一把雨傘。,否
10,1.73E+12,16/11/2024 23:43:33,1.73E+12,0,16/11/2024 23:43:33,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,5,Pretraining test,test,wgm3xn,0,Pretraining test,小明把握住機會。,否
11,1.73E+12,16/11/2024 23:43:36,1.73E+12,0,16/11/2024 23:43:36,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,6,Pretraining test,test,wgm3xn,1,Pretraining test,小明拿著兩把刀。,否
12,1.73E+12,16/11/2024 23:43:39,1.73E+12,0,16/11/2024 23:43:39,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,1,get ready for formal test,Screen 1,6ifobu,1,get ready for formal test,,
13,1.73E+12,16/11/2024 23:43:42,1.73E+12,0,16/11/2024 23:43:42,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,1,Formal Test,Formal Test,s9687n,1,Formal Test,壽司店童抓起整把筷子。,否
14,1.73E+12,16/11/2024 23:43:46,1.73E+12,0,16/11/2024 23:43:46,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,2,Formal Test,Formal Test,s9687n,1,Formal Test,他把一個大好機會錯過了。,是
15,1.73E+12,16/11/2024 23:43:48,1.73E+12,0,16/11/2024 23:43:48,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,3,Formal Test,Formal Test,s9687n,1,Formal Test,歹徒身旁散落著兩把手槍。,否
16,1.73E+12,16/11/2024 23:43:51,1.73E+12,0,16/11/2024 23:43:51,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,4,Formal Test,Formal Test,s9687n,0,Formal Test,街亭有兵把守。,否
17,1.73E+12,16/11/2024 23:43:53,1.73E+12,0,16/11/2024 23:43:53,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,5,Formal Test,Formal Test,s9687n,1,Formal Test,媽媽拿著一把刀切菜。,否
18,1.73E+12,16/11/2024 23:43:56,1.73E+12,0,16/11/2024 23:43:56,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,6,Formal Test,Formal Test,s9687n,1,Formal Test,我把字典借給老王。,是
19,1.73E+12,16/11/2024 23:43:58,1.73E+12,0,16/11/2024 23:43:58,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,7,Formal Test,Formal Test,s9687n,1,Formal Test,只有先把政治議題放一邊才能建立彼此信任。,是
20,1.73E+12,16/11/2024 23:44:01,1.73E+12,0,16/11/2024 23:44:01,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,8,Formal Test,Formal Test,s9687n,1,Formal Test,約翰替那位老婦人捏了把冷汗。,否
21,1.73E+12,16/11/2024 23:44:03,1.73E+12,0,16/11/2024 23:44:03,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,9,Formal Test,Formal Test,s9687n,1,Formal Test,教育部希望把技職體系大專院校數提高到與一般大學數量相當。,是
22,1.73E+12,16/11/2024 23:44:07,1.73E+12,0,16/11/2024 23:44:07,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,10,Formal Test,Formal Test,s9687n,1,Formal Test,清剿行動旨在把叛軍驅離馬其頓。,是
23,1.73E+12,16/11/2024 23:44:10,1.73E+12,0,16/11/2024 23:44:10,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,11,Formal Test,Formal Test,s9687n,1,Formal Test,用意就是要讓業者好好思考要把票投給誰。,是
24,1.73E+12,16/11/2024 23:44:13,1.73E+12,0,16/11/2024 23:44:13,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,12,Formal Test,Formal Test,s9687n,1,Formal Test,新款吹風機設計成超好握的握把。,否
25,1.73E+12,16/11/2024 23:44:17,1.73E+12,0,16/11/2024 23:44:17,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,13,Formal Test,Formal Test,s9687n,1,Formal Test,他把酒不停地喝。,是
26,1.73E+12,16/11/2024 23:44:20,1.73E+12,0,16/11/2024 23:44:20,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,14,Formal Test,Formal Test,s9687n,1,Formal Test,四把椅子劇團在台北市的劇場表演。,否
27,1.73E+12,16/11/2024 23:44:22,1.73E+12,0,16/11/2024 23:44:22,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,15,Formal Test,Formal Test,s9687n,1,Formal Test,你把這封信寫了，我們就出去。,是
28,1.73E+12,16/11/2024 23:44:26,1.73E+12,0,16/11/2024 23:44:26,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,16,Formal Test,Formal Test,s9687n,1,Formal Test,我們得先把這問題想一想。,是
29,1.73E+12,16/11/2024 23:44:28,1.73E+12,0,16/11/2024 23:44:28,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,17,Formal Test,Formal Test,s9687n,1,Formal Test,那個女孩把手帕哭得沒有人敢摸。,是
30,1.73E+12,16/11/2024 23:44:30,1.73E+12,0,16/11/2024 23:44:30,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,18,Formal Test,Formal Test,s9687n,0,Formal Test,要懂得把握時機才能爭取升職。,否
31,1.73E+12,16/11/2024 23:44:32,1.73E+12,0,16/11/2024 23:44:32,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,19,Formal Test,Formal Test,s9687n,1,Formal Test,他把這電影看了三遍。,是
32,1.73E+12,16/11/2024 23:44:33,1.73E+12,0,16/11/2024 23:44:33,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,20,Formal Test,Formal Test,s9687n,1,Formal Test,他把悲傷化成力量。,是
33,1.73E+12,16/11/2024 23:44:36,1.73E+12,0,16/11/2024 23:44:36,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,21,Formal Test,Formal Test,s9687n,1,Formal Test,呼籲選民在年底立委選舉中把票投給愛台灣的人。,是
34,1.73E+12,16/11/2024 23:44:40,1.73E+12,0,16/11/2024 23:44:40,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,22,Formal Test,Formal Test,s9687n,1,Formal Test,芭蕾把桿是芭蕾舞者的必備工具。,否
35,1.73E+12,16/11/2024 23:44:44,1.73E+12,0,16/11/2024 23:44:44,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,23,Formal Test,Formal Test,s9687n,1,Formal Test,約翰把柄在人手裡，不得不對人言聽計從。,否
36,1.73E+12,16/11/2024 23:44:45,1.73E+12,0,16/11/2024 23:44:45,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,24,Formal Test,Formal Test,s9687n,0,Formal Test,盡情把酒言歡是老王的夢想。,否
37,1.73E+12,16/11/2024 23:44:48,1.73E+12,0,16/11/2024 23:44:48,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,25,Formal Test,Formal Test,s9687n,1,Formal Test,政府會把產品品牌的勞動製造條件公諸於眾。,是
38,1.73E+12,16/11/2024 23:45:18,1.73E+12,0,16/11/2024 23:45:18,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,1,Break,Screen 1,futlwl,1,Break,,
39,1.73E+12,16/11/2024 23:45:22,1.73E+12,0,16/11/2024 23:45:22,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,26,Formal Test,Formal Test,s9687n,0,Formal Test,女演員懂得如何把持好情緒。,否
40,1.73E+12,16/11/2024 23:45:26,1.73E+12,0,16/11/2024 23:45:26,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,27,Formal Test,Formal Test,s9687n,1,Formal Test,他在一個鐘頭內把窗戶洗得很乾淨。,是
41,1.73E+12,16/11/2024 23:45:28,1.73E+12,0,16/11/2024 23:45:28,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,28,Formal Test,Formal Test,s9687n,1,Formal Test,他把我冷得直哆嗦。,是
42,1.73E+12,16/11/2024 23:45:30,1.73E+12,0,16/11/2024 23:45:30,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,29,Formal Test,Formal Test,s9687n,1,Formal Test,新上任的發言人是外交部第一把交椅。,否
43,1.73E+12,16/11/2024 23:45:31,1.73E+12,0,16/11/2024 23:45:31,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,30,Formal Test,Formal Test,s9687n,1,Formal Test,他把我哭得心煩。,是
44,1.73E+12,16/11/2024 23:45:33,1.73E+12,0,16/11/2024 23:45:33,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,31,Formal Test,Formal Test,s9687n,1,Formal Test,他把你恨透了。,是
45,1.73E+12,16/11/2024 23:45:37,1.73E+12,0,16/11/2024 23:45:37,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,32,Formal Test,Formal Test,s9687n,1,Formal Test,約翰對考一百分有十足的把握。,否
46,1.73E+12,16/11/2024 23:45:40,1.73E+12,0,16/11/2024 23:45:40,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,33,Formal Test,Formal Test,s9687n,1,Formal Test,老師手把手教小明寫作業。,否
47,1.73E+12,16/11/2024 23:45:42,1.73E+12,0,16/11/2024 23:45:42,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,34,Formal Test,Formal Test,s9687n,0,Formal Test,媽媽眼明手快的從人群中一把抓住特價商品。,否
48,1.73E+12,16/11/2024 23:45:43,1.73E+12,0,16/11/2024 23:45:43,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,35,Formal Test,Formal Test,s9687n,1,Formal Test,他已經把行李拿出來了。,是
49,1.73E+12,16/11/2024 23:45:44,1.73E+12,0,16/11/2024 23:45:44,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,36,Formal Test,Formal Test,s9687n,0,Formal Test,帥哥把妹很容易。,否
50,1.73E+12,16/11/2024 23:45:46,1.73E+12,0,16/11/2024 23:45:46,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,37,Formal Test,Formal Test,s9687n,1,Formal Test,約翰每一把都贏。,否
51,1.73E+12,16/11/2024 23:45:47,1.73E+12,0,16/11/2024 23:45:47,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,38,Formal Test,Formal Test,s9687n,0,Formal Test,約翰把玩著魔術方塊。,否
52,1.73E+12,16/11/2024 23:45:49,1.73E+12,0,16/11/2024 23:45:49,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,39,Formal Test,Formal Test,s9687n,1,Formal Test,歹徒一把火燒光了她家。,否
53,1.73E+12,16/11/2024 23:45:50,1.73E+12,0,16/11/2024 23:45:50,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,40,Formal Test,Formal Test,s9687n,0,Formal Test,中醫師替小明把脈。,否
54,1.73E+12,16/11/2024 23:45:53,1.73E+12,0,16/11/2024 23:45:53,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,41,Formal Test,Formal Test,s9687n,0,Formal Test,把門將士抵擋不住敵人攻城。,否
55,1.73E+12,16/11/2024 23:45:54,1.73E+12,0,16/11/2024 23:45:54,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,42,Formal Test,Formal Test,s9687n,1,Formal Test,他把蘋果吃了。,是
56,1.73E+12,16/11/2024 23:45:56,1.73E+12,0,16/11/2024 23:45:56,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,43,Formal Test,Formal Test,s9687n,1,Formal Test,天氣把我冷得直打顫。,是
57,1.73E+12,16/11/2024 23:45:57,1.73E+12,0,16/11/2024 23:45:57,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,44,Formal Test,Formal Test,s9687n,1,Formal Test,他把水燒了半天。,是
58,1.73E+12,16/11/2024 23:45:58,1.73E+12,0,16/11/2024 23:45:58,187120,8,task-uo5z,,41391597,BLIND,11991195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,45,Formal Test,Formal Test,s9687n,1,Formal Test,土匪把他殺了父親。,是
